timestamp_iso,timestamp_ms,overall_cpu_pct,load1,load5,load15,burning,workers,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,freq0_khz,freq1_khz,freq2_khz,freq3_khz,temp0_c,voltage_v,current_a,power_w,voltage_raw,current_raw,power_raw
2025-09-29T13:39:41.081813,1759153181081,90,6.32373046875,4.19482421875,2.6591796875,1,6,93,93,92,84,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63639
2025-09-29T13:39:41.583092,1759153181583,87,6.32373046875,4.19482421875,2.6591796875,1,6,89,92,87,80,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63639
2025-09-29T13:39:42.083185,1759153182083,88,6.32373046875,4.19482421875,2.6591796875,1,6,87,91,90,84,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63639
2025-09-29T13:39:42.584712,1759153182584,88,6.32373046875,4.19482421875,2.6591796875,1,6,94,81,91,86,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63639
2025-09-29T13:39:43.085623,1759153183085,91,6.32373046875,4.19482421875,2.6591796875,1,6,96,88,89,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63639
2025-09-29T13:39:43.586631,1759153183586,90,6.32373046875,4.19482421875,2.6591796875,1,6,89,90,89,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63639
2025-09-29T13:39:44.087635,1759153184087,91,6.21728515625,4.20849609375,2.671875,1,6,86,92,93,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:44.588852,1759153184588,91,6.21728515625,4.20849609375,2.671875,1,6,91,92,86,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:45.089907,1759153185089,90,6.21728515625,4.20849609375,2.671875,1,6,91,88,91,92,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:45.591150,1759153185591,88,6.21728515625,4.20849609375,2.671875,1,6,86,91,88,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:46.091999,1759153186091,87,6.21728515625,4.20849609375,2.671875,1,6,88,86,86,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:46.593493,1759153186593,88,6.21728515625,4.20849609375,2.671875,1,6,90,86,87,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:47.104198,1759153187104,92,6.21728515625,4.20849609375,2.671875,1,6,88,95,95,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:47.605360,1759153187605,94,6.21728515625,4.20849609375,2.671875,1,6,93,91,98,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63638
2025-09-29T13:39:48.098624,1759153188098,93,6.21728515625,4.20849609375,2.671875,1,6,90,91,95,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63637
2025-09-29T13:39:48.598347,1759153188598,90,6.21728515625,4.20849609375,2.671875,1,6,86,93,92,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63637
2025-09-29T13:39:49.099676,1759153189099,93,6.2802734375,4.2548828125,2.6953125,1,6,88,96,95,92,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63637
2025-09-29T13:39:49.600694,1759153189600,90,6.2802734375,4.2548828125,2.6953125,1,6,87,91,93,87,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63637
2025-09-29T13:39:50.100837,1759153190100,92,6.2802734375,4.2548828125,2.6953125,1,6,91,91,94,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63637
2025-09-29T13:39:50.601954,1759153190601,93,6.2802734375,4.2548828125,2.6953125,1,6,95,96,88,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63637
2025-09-29T13:39:51.103025,1759153191103,90,6.2802734375,4.2548828125,2.6953125,1,6,88,93,87,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63637
2025-09-29T13:39:51.603419,1759153191603,90,6.2802734375,4.2548828125,2.6953125,1,6,91,92,91,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:52.115472,1759153192115,91,6.2802734375,4.2548828125,2.6953125,1,6,91,90,93,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:52.614862,1759153192614,91,6.2802734375,4.2548828125,2.6953125,1,6,88,92,91,92,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:53.115736,1759153193115,90,6.2802734375,4.2548828125,2.6953125,1,6,90,93,89,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:53.616747,1759153193616,89,6.2802734375,4.2548828125,2.6953125,1,6,89,87,89,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:54.118922,1759153194118,91,6.2578125,4.2841796875,2.71337890625,1,6,89,91,90,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:54.618428,1759153194618,89,6.2578125,4.2841796875,2.71337890625,1,6,85,91,90,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:55.118633,1759153195118,94,6.2578125,4.2841796875,2.71337890625,1,6,91,98,90,98,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63636
2025-09-29T13:39:55.620395,1759153195620,89,6.2578125,4.2841796875,2.71337890625,1,6,87,92,91,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:56.121195,1759153196121,89,6.2578125,4.2841796875,2.71337890625,1,6,88,89,89,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:56.621843,1759153196621,88,6.2578125,4.2841796875,2.71337890625,1,6,88,86,91,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:57.122754,1759153197122,94,6.2578125,4.2841796875,2.71337890625,1,6,91,90,98,100,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:57.624146,1759153197624,89,6.2578125,4.2841796875,2.71337890625,1,6,87,88,90,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:58.124720,1759153198124,90,6.2578125,4.2841796875,2.71337890625,1,6,89,95,84,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:58.625541,1759153198625,89,6.2578125,4.2841796875,2.71337890625,1,6,89,89,87,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:59.125912,1759153199125,90,6.3173828125,4.32958984375,2.73681640625,1,6,88,93,91,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.364,216,20607,63635
2025-09-29T13:39:59.627337,1759153199627,91,6.3173828125,4.32958984375,2.73681640625,1,6,87,94,93,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:00.128502,1759153200128,88,6.3173828125,4.32958984375,2.73681640625,1,6,87,84,88,92,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:00.629696,1759153200629,92,6.3173828125,4.32958984375,2.73681640625,1,6,96,96,89,87,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:01.130824,1759153201130,89,6.3173828125,4.32958984375,2.73681640625,1,6,89,84,93,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:01.631915,1759153201631,88,6.3173828125,4.32958984375,2.73681640625,1,6,84,87,89,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:02.132400,1759153202132,91,6.3173828125,4.32958984375,2.73681640625,1,6,92,89,93,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:02.633634,1759153202633,91,6.3173828125,4.32958984375,2.73681640625,1,6,91,94,90,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:03.138998,1759153203138,90,6.3173828125,4.32958984375,2.73681640625,1,6,90,92,92,86,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:03.639731,1759153203639,89,6.3173828125,4.32958984375,2.73681640625,1,6,88,91,86,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63634
2025-09-29T13:40:04.140871,1759153204140,91,6.29150390625,4.357421875,2.75439453125,1,6,91,88,93,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63633
2025-09-29T13:40:04.641355,1759153204641,89,6.29150390625,4.357421875,2.75439453125,1,6,88,92,91,87,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63633
2025-09-29T13:40:05.143131,1759153205143,90,6.29150390625,4.357421875,2.75439453125,1,6,90,89,90,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63633
2025-09-29T13:40:05.644460,1759153205644,94,6.29150390625,4.357421875,2.75439453125,1,6,90,97,95,93,1600000,1600000,1600000,1600000,54.0,0.216,2.061,6.363,216,20607,63633
2025-09-29T13:40:06.145978,1759153206145,91,6.29150390625,4.357421875,2.75439453125,1,6,91,91,94,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63633
2025-09-29T13:40:06.646779,1759153206646,92,6.29150390625,4.357421875,2.75439453125,1,6,94,91,96,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63633
2025-09-29T13:40:07.147513,1759153207147,91,6.29150390625,4.357421875,2.75439453125,1,6,90,89,93,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63633
2025-09-29T13:40:07.649008,1759153207649,89,6.29150390625,4.357421875,2.75439453125,1,6,90,93,88,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.363,216,20607,63633
